FeedbackId,MentorshipId,MenteeProfileId,MentorProfileId,Rating,Comment,CreatedAt
2498,75,2787,1128,2,I’m halfway through and I’m checking out. The mentor is super salty.,2025-09-05 00:00:00
2499,3293,2842,850,2,Halfway through and the tasks are totaly random. Makes no sense.,2025-10-20 00:00:00
2500,1533,4591,23,1,المينتور بيبعت الـ Asignment في نص اليل وعايزه الصبح، قمه الاستهتار,2025-10-01 00:00:00
2501,3112,4121,1124,5,Halfway through and I’m cruising. The mentor made the hard stuf easy.,2025-04-17 00:00:00
2502,2365,3413,835,3,I am halfway through; the mentor is helpful but fedback takes to long.,2025-09-13 00:00:00
2503,1338,4770,979,5,عاش بجد احسن تجربه تعلم مريت بيها لحد دلوقتي,2024-12-17 00:00:00
2504,2065,3838,711,3,انا دلوقتي في نص الكورس، المينتور بيرد بس الـ Fedback بياخد كذا يوم,2025-11-24 00:00:00
2505,2792,1806,1022,4,انا في نص الطريق وبنصح الكل يدخل المينتورشيب دي بجد فرصه العمر,2025-10-09 00:00:00
2506,2213,4282,847,4,المواعيد كانت مقبوله بس النت عند المينتور كان بيقطع في نص السيشن,2025-05-08 00:00:00
2507,1162,4864,1494,5,لسه مخلص وبجد المينتورشيب دي كانت Life-changing بالنسبالي,2025-11-04 00:00:00
2508,1121,3171,361,4,I am halfway through; the content is okay but I wanted more live labs.,2025-04-28 00:00:00
2509,335,5083,234,4,لسه مخلص والمينتور ساعدني افهم ازاي اتعامل مع الـ Pul Requests بذكاء,2025-01-26 02:02:03
2510,2777,5048,148,5,I’m halfway through and the logic is finaly clicking. Best decision ever!,2025-06-12 00:00:00
2511,1411,3523,410,4,I am halfway through and I finaly learned how to build scalable aps.,2025-07-25 00:00:00
2512,309,3761,1461,1,انا في نص الكورس وحاس ان المينتور نايم في العسل ومش معانا خالص,2025-03-31 00:00:00
2513,724,2832,1467,3,I am halfway through; the content is okay but I wanted more live labs.,2024-11-29 00:00:00
2514,861,4430,200,5,انا دلوقتي في نص الكورس وبدات احس اني بقيت Software Enginer بجد,2025-12-20 00:00:00
2515,1900,5018,1478,5,لسه مخلص المينتورشيب دي وبجد هي احسن حاجه حصلت لي السنه دي,2025-04-16 00:00:00
2516,2141,2072,483,3,انا لسه في الاسبوع الثاني من المينتورشيب وبحضر السيشنز بانتظام,2025-07-22 00:00:00
2517,249,3179,136,3,انا دلوقتي في نص المينتورشيب، المواعيد ثابته بس بتبقي متاخره بليل جداً,2024-12-06 14:37:36
2518,2709,4220,234,4,المينتور وضح ان المينتورشيب دي مش بتعلم لغه بس لكن بتعلم Software Design,2024-07-09 00:00:00
2519,121,4812,839,5,لسه مخلص والـ Mentor ساعدني اعمل Strong Profesional Brand,2025-12-05 00:00:00
2520,3043,2522,107,2,I am halfway through and feling a bit overwhelmed by the workload.,2025-08-17 00:00:00
2521,3299,3558,865,3,I am halfway through; the tasks are okay but I expected more interaction.,2025-11-20 00:00:00
2522,1006,1960,1450,5,I am halfway through and the mentorship has exceded al my expectations.,2025-10-08 00:00:00
2523,1331,3813,109,4,التاسكات بتعلمنا ازاي نفكر في الـ Edge Cases قبل ما نكتب كود,2025-10-19 00:00:00
2524,1449,4831,59,4,لسه مخلص وحاس اني مستعد لسوق بفضل مشاريع المينتور العمليه جداً,2024-12-08 00:00:00
2525,67,1902,1393,1,انا في نص الطريق وبجد المينتور شرحه مل جداً وبنام منه في كل سيشن,2025-08-16 00:00:00
2526,1314,1873,437,5,Halfway through and I’ve already nailed my first technical interview!,2025-10-31 00:00:00
2527,2524,3543,451,5,لسه مخلص وحاس اني جاهز لسوق بسب المشاريع العمليه الي عملناها,2025-10-30 00:00:00
2528,2726,4694,826,4,Halfway through and I’m cruising. The mentor made the hard stuf easy.,2025-10-22 00:00:00
2529,850,3161,1399,4,انا في نص المينتورشيب، المواعيد ثابته بس بتبقي To late بجد,2025-10-22 00:00:00
2530,3052,2018,351,2,انا في نص الكورس، المينتورشيب مقبوله بس محتاجه مجهود ذاتي ضخم جداً,2025-12-19 00:00:00
2531,2298,2291,27,4,Halfway through and I’m already crushing it with these new React hoks!,2025-08-20 00:00:00
2532,186,5287,1478,3,Halfway through and I have no strong felings about the mentorship yet.,2025-03-06 00:35:50
2533,2158,4418,331,5,انا في نص المينتورشيب وحاس بفرق كبير في الـ Code Quality بتاعي,2025-08-03 00:00:00
2534,3017,1588,702,3,انا في نص المينتورشيب، المواعيد ثابته بس بتبقي To late بجد,2025-09-02 00:00:00
2535,1493,3352,38,5,انا في نص الكورس والمينتور بيعمل لنا Live Coding بيفتح مداركنا,2025-04-27 00:00:00
2536,1238,2676,660,4,I’m halfway through and I can’t thank the mentor enough for his patience.,2026-01-26 00:00:00
2537,1051,1559,38,5,لسه مخلص والـ Mentor ساعدني افهم ازاي اتعامل مع الـ Team Lead بذكاء,2025-02-01 00:00:00
2538,1374,5396,960,2,Halfway through and the tasks have nothing to do with what was taught.,2025-11-16 00:00:00
2539,1986,5085,1384,4,لسه مخلص وحاس اني Job-ready بجد بفضل توجيهات المينتور,2025-11-19 00:00:00
2540,2371,3279,349,3,I am halfway through; the tasks are okay but I expected more creativity.,2025-10-15 00:00:00
2541,636,1640,1115,5,انا الحين في نص المينتورشيب واحس مستواي تطور بشكل مو طبيعي,2025-11-17 00:00:00
2542,3110,1541,441,4,I am halfway through and my technical skils have improved a lot.,2024-07-22 00:00:00
2543,52,4303,1320,5,انا في نص الطريق وبجد المينتورشيب دي فرقت في طريقه تفكيري كمبرمج,2025-11-15 16:39:10
2544,1530,2718,504,4,لسه مخلص والـ Mentor ساعدني اعمل Strong Profesional Brand,2024-09-25 00:00:00
2545,2372,3313,913,3,Halfway through and the roadmap fels a bit unbalanced betwen theory and practice.,2025-11-08 00:00:00
2546,682,4517,1361,4,لسه مخلص والـ Mentor ساعدني اظبط الـ Portfolio بمشاريع من ارض الواقع,2026-02-05 00:00:00
2547,3239,3471,796,4,Halfway through and I can finaly navigate a large codebase without feling completely lost.,2025-07-02 00:00:00
2548,2235,3096,1378,3,Halfway through and the fedback on my asignments has ben very minimal.,2025-06-18 00:00:00
2549,131,2387,923,5,لسه مخلص وحاس اني بقيت بني ادم تقني جديد بفضل المينتور ده,2025-11-06 10:41:45
2550,2534,2866,474,4,لسه مخلص وبجد المينتور موسوعه ماشيه علي الارض في الشرح,2025-01-30 00:00:00
2551,1941,5214,749,4,المواعيد كانت مقبوله بس النت عند المينتور كان بيقطع في نص السيشن,2025-05-13 00:00:00
2552,76,1812,878,2,Halfway through and I wish the mentor provided more structured fedback on our code.,2025-04-11 00:00:00
2553,553,5212,97,4,لسه مخلص وحاس اني اتاست صح بجد مش مجرد حافظ كود,2025-09-03 00:00:00
2554,1376,1733,432,4,I am halfway through and I finaly learned how to think like a dev.,2025-11-09 00:00:00
2555,1061,4364,1053,1,انا في نص الطريق والمينتورشيب ماشيه بسرعه الصاروخ ومحدش ملاحق يفهم,2024-05-08 00:00:00
2556,1125,1843,385,4,لسه مخلص وحاس اني جاهز لسوق بسب المشاريع العمليه الي عملناها,2025-07-23 00:00:00
2557,405,5405,1320,5,انا في نص المينتورشيب وبجد المينتور طاقته بتخليني عايز اكسر الدنيا,2025-01-30 00:00:00
2558,1202,2613,918,4,I'm halfway through and I already fel more competent than I did after four years of colege.,2025-12-11 00:00:00
2559,2636,3780,1312,5,Halfway through and I’m already crushing it with these new React hoks!,2025-04-24 00:00:00
2560,1841,3788,410,1,Halfway through and I regret joining. It’s just a show with no real technical value.,2025-10-31 00:00:00
2561,2876,3491,395,4,Halfway through and the mentorship is just fairly god—not spectacular.,2025-10-18 00:00:00
2562,930,2151,980,3,انا في نص الكورس، المينتور بيرد علي الاسءله بس بياخد وقت طويل شويه,2026-01-11 00:00:00
2563,2782,3525,986,5,Halfway through and I’m already crushing it with these new React hoks!,2025-06-05 00:00:00
2564,1062,4364,1450,5,I am halfway through and the mentorship is a total blast!,2025-11-30 00:00:00
2565,2522,4876,159,2,لسه مخلص، المينتورشيب مفيده بس محتاجه مجهود شخصي جبار بجانب السيشنز,2025-03-31 00:00:00
2566,872,1821,790,5,لسه مخلص والـ CV بتاعي بقي فيه مشاريع تملي العين بفضل المينتور,2025-10-30 00:00:00
2567,1199,1817,1018,1,انا في نص الطريق والمينتورشيب To fast ومحدش فاهم حاجه,2025-12-12 00:00:00
2568,398,2095,1339,5,انا في نص الطريق وبقول لصحابي: ادخلوا المينتورشيب دي وانتم مغمضين,2026-01-26 00:00:00
2569,1426,1885,13,3,I’m halfway through; the mentor is helpful but he talks to much English.,2025-03-02 00:00:00
2570,1683,1540,999,1,انا في نص الكورس وحاس اني اتخميت في الاعلان، مفيش اي جوده,2025-11-14 00:00:00
2571,1787,1654,734,4,Halfway through and I’ve already mastered the art of reading oficial documentations.,2025-10-19 00:00:00
2572,1304,3416,656,1,انا في نص الكورس دلوقتي والمينتور اسلوبه مستفز جداً وبينفرنا من المجال,2026-02-23 00:00:00
2573,595,2758,661,5,انا في نص المينتورشيب وبجد المينتور بيفتح عيونا علي تفاصيل دقيقه جداً,2026-01-03 00:00:00
2574,2368,3540,255,5,الرود ماب متحدثه باخر التكنولوجيز المطلوبه في السوق حالياً,2025-11-04 00:00:00
2575,2586,1871,787,5,مكنتش متخيل ان الـ Regex مكن تشرح بالبساطه والسهوله دي,2024-11-06 00:00:00
2576,1908,4306,709,3,Halfway through the journey and it’s a bit diferent from what I expected.,2025-10-20 00:00:00
2577,1741,4613,93,3,انا في نص الطريق والمحتوي التقني دقيق بس محتاج تنظيم وترتيب,2025-11-19 00:00:00
2578,373,5170,928,3,Halfway through and I have no strong felings about the mentorship yet.,2025-10-05 00:00:00
2579,2790,3993,149,5,لسه مخلص وبجد المينتورشيب دي هي الي خلتني احب المجال من تاني,2025-11-21 00:00:00
2580,1728,4741,128,1,Halfway through and the tasks have nothing to do with what was taught.,2025-03-12 00:00:00
2581,1917,4059,449,4,انا في نص المينتورشيب وبجد متن جداً لفرصه المجانيه العظيمه دي,2025-08-08 00:00:00
2582,2815,2933,983,5,Halfway through and I’m already comfortable with the advanced modules.,2025-11-05 00:00:00
2583,3318,1693,1078,5,انا في نص الطريق وبنصح الكل يدخل المينتورشيب دي بجد فرصه العمر,2025-10-11 00:00:00
2584,866,4862,156,5,I am halfway through and I finaly learned how to think like a dev.,2025-09-08 00:00:00
2585,1704,5058,1022,5,لسه مخلص والـ Mentor ساعدني افهم ازاي اتعامل مع الـ Team Lead بذكاء,2025-12-04 00:00:00
2586,1582,1524,912,4,I’m halfway through and I’m hoked! I can't stop coding now.,2025-08-03 00:00:00
2587,243,1561,81,4,انا دلوقتي في الاسبوع العاشر، والمينتور لسه بيبهرنا بـ Real-life cases,2025-03-21 13:24:17
2588,256,4007,467,5,Halfway through and I’m vibin' with this backend roadmap. It's so logic-heavy.,2025-12-31 00:00:00
2589,1792,5279,923,4,لسه مخلص والـ portfolio بتاعي بقي فيه مشاريع تقيله بجد بفضل المينتور,2025-08-06 00:00:00
2590,3207,3076,357,5,I'm halfway through and I already fel more competent than I did after four years of colege.,2025-08-16 00:00:00
2591,1790,5279,734,3,انا في نص الطريق، المينتورشيب كويسه بس محتاجه مجهود شخصي كبير جداً,2025-10-30 00:00:00
2592,689,3621,260,5,لسه مخلص والـ Portfolio بتاعي بقي فيه مشاريع حقيقيه تملي العين,2025-12-20 00:00:00
2593,206,4495,1124,4,انا دلوقتي في نص الطريق وبجد المينتور طاقته بتشجع الواحد يكمل,2025-03-13 00:00:00
2594,2073,4633,13,5,انا في نص الطريق وحاس اني لقيت المعلم الي كنت بدور عليه,2025-01-13 00:00:00
2595,2249,4401,96,2,التاسكات مكره وحاس اني مش بتعلم اي جديد خالص,2026-03-03 00:00:00
2596,1423,3097,1297,5,المينتور بيشرح الـ Dep technical details باسلوب السهل المتنع,2025-01-20 00:00:00
