MentorshipRequirementId,ProgramId,TechnologyId,RequiredExperienceLevel
8173,2908,93,intermediate
8174,2908,89,beginner
8175,2909,96,none
8176,2909,100,none
8177,2909,103,none
8178,2910,97,beginner
8179,2910,96,beginner
8180,2910,103,advanced
8181,2911,97,beginner
8182,2911,100,beginner
8183,2911,103,none
8184,2912,97,beginner
8185,2912,103,beginner
8186,2912,100,none
8187,2913,103,advanced
8188,2913,97,none
8189,2913,100,none
8190,2914,73,none
8191,2914,71,none
8192,2914,72,beginner
8193,2915,86,beginner
8194,2915,88,beginner
8195,2915,85,beginner
8196,2916,78,none
8197,2916,80,none
8198,2916,76,beginner
8199,2917,135,intermediate
8200,2917,138,none
8201,2917,139,beginner
8202,2918,117,intermediate
8203,2918,118,beginner
8204,2918,116,beginner
8205,2919,127,advanced
8206,2919,125,none
8207,2919,126,advanced
8208,2920,114,none
8209,2920,110,beginner
8210,2920,111,none
8211,2921,110,none
8212,2921,114,beginner
8213,2921,111,none
8214,2922,107,beginner
8215,2923,5,intermediate
8216,2923,4,beginner
8217,2923,8,beginner
8218,2924,4,beginner
8219,2924,8,intermediate
8220,2924,5,beginner
8221,2925,37,beginner
8222,2925,42,beginner
8223,2925,47,none
8224,2926,32,none
8225,2926,31,none
8226,2926,33,beginner
8227,2927,109,beginner
8228,2927,105,none
8229,2927,108,none
8230,2928,108,none
8231,2928,109,intermediate
8232,2928,105,advanced
8233,2929,112,none
8234,2929,110,advanced
8235,2930,110,beginner
8236,2931,10,none
8237,2931,13,none
8238,2931,12,beginner
8239,2932,56,intermediate
8240,2932,52,none
8241,2932,49,none
8242,2933,10,beginner
8243,2933,19,none
8244,2933,12,beginner
8245,2934,19,none
8246,2934,13,none
8247,2934,10,beginner
8248,2935,56,none
8249,2935,49,none
8250,2935,50,beginner
8251,2936,48,beginner
8252,2936,50,beginner
8253,2936,56,none
8254,2937,37,none
8255,2937,36,intermediate
8256,2937,45,intermediate
8257,2938,49,none
8258,2938,50,intermediate
8259,2938,56,none
8260,2939,88,beginner
8261,2939,84,beginner
8262,2939,86,none
8263,2940,86,intermediate
8264,2940,84,beginner
8265,2940,88,intermediate
8266,2941,73,none
8267,2941,75,intermediate
8268,2941,72,intermediate
8269,2942,84,beginner
8270,2942,86,none
8271,2942,88,none
8272,2943,38,beginner
8273,2943,37,none
8274,2943,44,none
8275,2944,43,none
8276,2944,44,beginner
8277,2944,37,intermediate
8278,2945,43,none
8279,2945,38,intermediate
8280,2945,44,none
8281,2946,26,none
8282,2946,24,beginner
8283,2946,23,beginner
8284,2947,26,beginner
8285,2947,23,beginner
8286,2947,24,beginner
8287,2948,1,beginner
8288,2948,3,intermediate
8289,2948,8,none
8290,2949,26,none
8291,2949,23,none
8292,2949,24,advanced
8293,2950,20,intermediate
8294,2950,13,none
8295,2950,21,advanced
8296,2951,54,intermediate
8297,2951,49,none
8298,2951,48,beginner
8299,2952,48,none
8300,2952,54,none
8301,2952,49,none
8302,2953,31,advanced
8303,2954,30,beginner
8304,2955,28,beginner
8305,2955,24,none
8306,2955,25,none
8307,2956,25,none
8308,2956,28,beginner
8309,2956,24,intermediate
8310,2957,36,none
8311,2957,47,none
8312,2957,43,beginner
8313,2958,28,beginner
8314,2958,24,beginner
8315,2958,25,none
8316,2959,25,none
8317,2959,23,advanced
8318,2959,27,none
8319,2960,42,none
8320,2960,37,none
8321,2960,43,none
8322,2961,23,beginner
8323,2961,24,beginner
8324,2961,25,none
8325,2962,23,none
8326,2962,24,intermediate
8327,2962,27,none
8328,2963,121,intermediate
8329,2963,120,beginner
8330,2963,122,none
8331,2964,119,intermediate
8332,2964,117,beginner
8333,2964,116,beginner
8334,2965,121,none
8335,2965,123,none
8336,2965,120,none
8337,2966,123,none
8338,2966,121,none
8339,2966,120,none
8340,2967,16,beginner
8341,2967,10,none
8342,2967,20,intermediate
8343,2968,72,beginner
8344,2968,71,none
8345,2969,93,none
8346,2969,94,none
8347,2969,89,beginner
8348,2970,93,none
8349,2970,94,none
8350,2970,89,none
8351,2971,93,none
8352,2971,89,none
8353,2971,94,none
8354,2972,117,beginner
8355,2972,118,beginner
8356,2972,116,beginner
8357,2973,115,advanced
8358,2973,114,beginner
8359,2974,114,intermediate
8360,2975,81,intermediate
8361,2975,85,none
8362,2975,82,none
8363,2976,96,beginner
8364,2976,103,advanced
8365,2976,101,beginner
8366,2977,97,none
8367,2977,101,advanced
8368,2977,96,none
8369,2978,82,beginner
8370,2978,85,none
8371,2978,81,beginner
8372,2979,139,none
8373,2979,136,beginner
8374,2979,135,none
8375,2980,103,none
8376,2980,100,beginner
8377,2980,96,none
8378,2981,57,beginner
8379,2981,59,none
8380,2981,61,beginner
8381,2982,103,beginner
8382,2982,100,none
8383,2982,96,beginner
8384,2983,119,intermediate
8385,2983,118,beginner
8386,2983,116,beginner
8387,2984,124,intermediate
8388,2984,125,intermediate
8389,2984,126,advanced
8390,2985,119,none
8391,2985,118,intermediate
8392,2985,117,advanced
8393,2986,126,beginner
8394,2986,124,intermediate
8395,2986,127,none
8396,2987,95,none
8397,2987,94,beginner
8398,2987,90,none
8399,2988,65,none
8400,2988,69,none
8401,2988,66,beginner
8402,2989,80,beginner
8403,2989,78,beginner
8404,2989,76,beginner
8405,2990,95,beginner
8406,2990,90,intermediate
8407,2990,94,none
8408,2991,42,none
8409,2991,44,none
8410,2991,41,beginner
8411,2992,10,none
8412,2992,14,none
8413,2992,21,beginner
8414,2993,5,none
8415,2993,3,none
8416,2993,2,intermediate
8417,2994,10,intermediate
8418,2994,14,none
8419,2994,21,none
8420,2995,2,intermediate
8421,2995,8,none
8422,2995,3,beginner
8423,2996,127,beginner
8424,2996,125,beginner
8425,2997,125,none
8426,2997,127,beginner
8427,2998,125,intermediate
8428,2999,136,advanced
8429,3000,124,advanced
8430,3000,127,none
8431,3000,126,intermediate
8432,3001,109,none
8433,3001,106,beginner
8434,3001,107,none
8435,3002,104,beginner
8436,3002,106,none
8437,3002,109,none
8438,3003,115,beginner
8439,3003,111,intermediate
8440,3004,106,none
8441,3004,108,none
8442,3004,105,none
8443,3005,145,none
8444,3005,142,beginner
8445,3005,143,beginner
8446,3006,111,none
8447,3006,113,none
8448,3006,114,advanced
8449,3007,111,beginner
8450,3007,113,none
8451,3007,114,beginner
8452,3008,118,beginner
8453,3008,116,none
8454,3008,117,none
8455,3009,119,none
8456,3009,117,none
8457,3009,118,intermediate
8458,3010,116,none
8459,3010,117,none
8460,3010,119,none
8461,3011,118,beginner
8462,3011,119,advanced
8463,3011,117,none
8464,3012,107,advanced
8465,3012,109,advanced
8466,3012,106,beginner
8467,3013,109,beginner
8468,3013,106,intermediate
8469,3013,107,beginner
8470,3014,44,none
8471,3014,45,none
8472,3014,36,none
8473,3015,32,none
8474,3015,33,intermediate
8475,3015,34,beginner
8476,3016,32,none
8477,3016,33,beginner
8478,3016,34,beginner
8479,3017,44,none
8480,3017,42,intermediate
8481,3017,45,beginner
8482,3018,14,none
8483,3018,17,none
8484,3018,11,none
8485,3019,39,beginner
8486,3019,42,none
8487,3019,38,intermediate
8488,3020,40,beginner
8489,3020,37,beginner
8490,3020,42,beginner
8491,3021,90,none
8492,3021,89,beginner
8493,3021,94,beginner
8494,3022,90,none
8495,3022,93,none
8496,3022,94,beginner
8497,3023,81,none
8498,3023,86,beginner
8499,3024,71,intermediate
8500,3024,73,none
8501,3024,72,none
8502,3025,28,beginner
8503,3025,25,beginner
8504,3025,24,beginner
8505,3026,24,beginner
8506,3026,25,advanced
8507,3026,28,beginner
8508,3027,25,beginner
8509,3027,24,beginner
8510,3027,28,advanced
8511,3028,47,intermediate
8512,3028,44,beginner
8513,3028,39,none
8514,3029,39,none
8515,3029,37,beginner
8516,3029,44,intermediate
8517,3030,22,none
8518,3030,23,intermediate
8519,3030,25,none
8520,3031,47,none
8521,3031,37,intermediate
8522,3031,39,none
8523,3032,25,none
8524,3032,26,none
8525,3032,23,beginner
8526,3033,53,none
8527,3033,48,beginner
8528,3033,49,none
8529,3034,48,none
8530,3034,56,beginner
8531,3034,49,beginner
8532,3035,26,beginner
8533,3035,23,beginner
8534,3035,25,none
8535,3036,25,none
8536,3036,26,none
8537,3036,23,none
8538,3037,49,beginner
8539,3037,54,beginner
8540,3037,50,none
8541,3038,49,beginner
8542,3038,55,intermediate
8543,3038,50,none
8544,3039,33,none
8545,3039,31,beginner
8546,3039,32,beginner
8547,3040,3,intermediate
8548,3040,7,beginner
8549,3040,8,intermediate
8550,3041,54,none
8551,3041,55,beginner
8552,3041,49,beginner
8553,3042,25,beginner
8554,3042,24,none
8555,3042,26,beginner
8556,3043,24,none
8557,3043,26,none
8558,3043,28,beginner
8559,3044,25,advanced
8560,3044,24,beginner
8561,3044,28,beginner
8562,3045,16,beginner
8563,3045,11,none
8564,3045,14,none
8565,3046,16,none
8566,3046,14,intermediate
8567,3046,11,beginner
8568,3047,26,advanced
8569,3047,24,none
8570,3047,23,beginner
8571,3048,47,beginner
8572,3048,44,none
8573,3049,5,intermediate
8574,3049,9,beginner
8575,3049,2,beginner
8576,3050,53,none
8577,3050,56,none
8578,3050,48,none
8579,3051,8,none
8580,3051,3,none
8581,3051,5,none
8582,3052,48,beginner
8583,3052,56,none
8584,3052,53,none
8585,3053,48,none
8586,3053,53,none
8587,3053,56,none
8588,3054,37,none
8589,3054,39,beginner
8590,3054,42,beginner
8591,3055,23,beginner
8592,3055,24,none
8593,3055,26,beginner
8594,3056,39,intermediate
8595,3056,37,intermediate
8596,3056,42,intermediate
8597,3057,42,advanced
8598,3057,39,none
8599,3057,37,none
8600,3058,3,beginner
8601,3058,8,beginner
8602,3058,6,none
8603,3059,12,advanced
8604,3059,10,beginner
8605,3059,11,none
8606,3060,24,beginner
8607,3060,27,none
8608,3060,23,beginner
8609,3061,97,none
8610,3061,98,none
8611,3061,96,none
8612,3062,98,intermediate
8613,3062,97,none
8614,3062,96,intermediate
8615,3063,98,none
8616,3063,96,beginner
8617,3063,97,beginner
8618,3064,96,beginner
8619,3064,97,none
8620,3064,98,intermediate
8621,3065,98,intermediate
8622,3065,96,none
8623,3065,97,intermediate
8624,3066,54,none
8625,3066,48,beginner
8626,3066,55,beginner
8627,3067,32,intermediate
8628,3067,29,intermediate
8629,3067,31,none
8630,3068,54,none
8631,3068,48,intermediate
8632,3068,55,intermediate
8633,3069,31,none
8634,3069,32,beginner
8635,3069,29,beginner
8636,3070,1,none
8637,3070,2,beginner
8638,3070,8,beginner
8639,3071,66,none
8640,3071,68,none
8641,3071,67,intermediate
8642,3072,80,none
8643,3072,76,none
8644,3072,77,none
8645,3073,100,none
8646,3073,96,beginner
8647,3073,97,beginner
8648,3074,12,beginner
8649,3074,13,beginner
8650,3075,37,beginner
8651,3075,38,beginner
8652,3075,36,none
8653,3076,135,beginner
8654,3076,137,none
8655,3077,154,beginner
8656,3077,150,beginner
8657,3078,154,intermediate
8658,3079,111,beginner
8659,3079,112,beginner
8660,3079,110,intermediate
8661,3080,8,none
8662,3080,4,beginner
8663,3080,5,beginner
8664,3081,8,none
8665,3081,4,intermediate
8666,3081,5,none
8667,3082,48,none
8668,3082,49,none
8669,3082,50,none
8670,3083,14,intermediate
8671,3083,16,beginner
8672,3084,14,beginner
8673,3084,16,beginner
8674,3085,53,beginner
8675,3086,53,beginner
8676,3087,117,none
8677,3087,119,advanced
8678,3088,94,none
8679,3088,90,beginner
8680,3089,72,none
8681,3089,71,none
8682,3089,73,beginner
8683,3090,33,none
8684,3090,32,intermediate
8685,3090,31,beginner
8686,3091,85,none
8687,3091,86,none
8688,3091,84,intermediate
8689,3092,127,beginner
8690,3092,126,intermediate
8691,3092,124,none
8692,3093,108,beginner
8693,3093,109,intermediate
8694,3094,127,beginner
8695,3094,124,beginner
8696,3094,126,advanced
8697,3095,118,advanced
8698,3095,117,beginner
8699,3095,119,none
8700,3096,31,none
8701,3096,35,beginner
8702,3097,37,none
8703,3097,45,none
8704,3097,38,beginner
8705,3098,126,none
8706,3098,125,intermediate
8707,3098,124,beginner
8708,3099,125,none
8709,3099,126,none
8710,3099,127,advanced
8711,3100,146,none
8712,3100,149,none
8713,3100,148,beginner
8714,3101,146,beginner
8715,3101,148,none
8716,3101,149,beginner
8717,3102,148,intermediate
8718,3102,149,none
8719,3102,146,beginner
8720,3103,131,none
8721,3103,133,none
8722,3103,134,none
8723,3104,23,none
8724,3104,25,none
8725,3104,24,none
8726,3105,32,none
8727,3105,29,beginner
8728,3105,33,intermediate
8729,3106,24,intermediate
8730,3106,23,none
8731,3106,25,beginner
8732,3107,27,none
8733,3107,23,beginner
8734,3107,24,intermediate
8735,3108,32,beginner
8736,3108,31,none
8737,3108,29,none
8738,3109,97,beginner
8739,3109,102,none
8740,3109,103,none
8741,3110,95,none
8742,3110,90,none
8743,3110,94,intermediate
8744,3111,22,none
8745,3111,23,advanced
8746,3111,28,beginner
8747,3112,1,none
8748,3112,5,none
8749,3112,2,none
8750,3113,14,intermediate
8751,3113,17,intermediate
8752,3113,11,intermediate
8753,3114,10,none
8754,3114,14,none
8755,3114,11,intermediate
8756,3115,2,beginner
8757,3115,1,intermediate
8758,3115,5,none
8759,3116,5,advanced
8760,3116,1,none
8761,3116,2,intermediate
8762,3117,23,beginner
8763,3117,28,none
8764,3117,24,intermediate
8765,3118,31,none
8766,3118,29,none
8767,3118,33,beginner
8768,3119,32,beginner
8769,3119,34,none
8770,3119,33,none
8771,3120,27,beginner
8772,3120,24,none
8773,3120,23,none
8774,3121,9,intermediate
8775,3121,3,none
8776,3121,1,intermediate
8777,3122,36,none
8778,3122,37,none
8779,3122,43,beginner
8780,3123,43,none
8781,3123,37,none
8782,3123,44,none
8783,3124,35,advanced
8784,3124,32,beginner
8785,3124,33,none
8786,3125,115,advanced
8787,3125,114,beginner
8788,3126,125,beginner
8789,3126,127,intermediate
8790,3127,148,advanced
8791,3127,147,beginner
8792,3127,146,none
8793,3128,135,beginner
8794,3128,138,none
8795,3128,139,none
8796,3129,146,none
8797,3129,147,none
8798,3129,148,advanced
8799,3130,136,none
8800,3130,135,advanced
8801,3130,138,intermediate
8802,3131,25,none
8803,3131,22,none
8804,3131,23,none
8805,3132,124,none
8806,3132,126,none
8807,3132,125,beginner
8808,3133,105,intermediate
8809,3133,104,none
8810,3133,107,beginner
8811,3134,124,none
8812,3134,126,intermediate
8813,3134,125,beginner
8814,3135,118,none
8815,3135,117,beginner
8816,3136,120,intermediate
8817,3136,121,intermediate
8818,3136,122,none
8819,3137,122,intermediate
8820,3137,120,none
8821,3137,123,none
8822,3138,122,none
8823,3138,123,beginner
8824,3138,120,intermediate
8825,3139,5,none
8826,3139,3,beginner
8827,3139,6,beginner
8828,3140,33,none
8829,3140,29,none
8830,3141,6,none
8831,3141,1,advanced
8832,3141,3,none
8833,3142,74,none
8834,3142,72,beginner
8835,3142,71,intermediate
8836,3143,65,none
8837,3143,66,intermediate
8838,3143,70,none
8839,3144,93,none
8840,3144,91,none
8841,3144,94,none
8842,3145,75,none
8843,3145,72,beginner
8844,3145,71,beginner
8845,3146,2,beginner
8846,3146,5,advanced
8847,3146,1,beginner
8848,3147,36,none
8849,3147,38,none
8850,3147,39,none
8851,3148,24,none
8852,3148,22,none
8853,3148,25,none
8854,3149,24,none
8855,3149,23,intermediate
8856,3149,22,beginner
8857,3150,37,none
8858,3150,38,none
8859,3150,39,beginner
8860,3151,54,intermediate
8861,3151,49,none
8862,3151,55,beginner
8863,3152,118,beginner
8864,3152,116,beginner
8865,3153,118,intermediate
8866,3153,116,none
8867,3154,118,intermediate
8868,3154,116,none
8869,3155,114,none
8870,3155,115,beginner
8871,3155,110,none
8872,3156,126,beginner
8873,3156,124,beginner
8874,3156,127,none
8875,3157,64,none
8876,3157,60,none
8877,3157,59,beginner
8878,3158,76,beginner
8879,3158,77,beginner
8880,3158,79,beginner
8881,3159,76,none
8882,3159,78,beginner
8883,3159,77,beginner
8884,3160,77,beginner
8885,3160,78,advanced
8886,3160,80,beginner
8887,3161,72,intermediate
8888,3161,73,none
8889,3161,74,none
8890,3162,66,none
8891,3162,67,none
8892,3162,69,beginner
8893,3163,75,beginner
8894,3163,73,none
8895,3163,72,intermediate
8896,3164,138,advanced
8897,3164,135,beginner
8898,3164,136,intermediate
8899,3165,138,beginner
8900,3165,140,beginner
8901,3165,135,intermediate
8902,3166,25,intermediate
8903,3166,26,beginner
8904,3166,24,beginner
8905,3167,26,none
8906,3167,25,beginner
8907,3167,27,beginner
8908,3168,4,beginner
8909,3168,5,beginner
8910,3168,1,beginner
8911,3169,32,none
8912,3169,35,beginner
8913,3169,34,intermediate
8914,3170,32,none
8915,3170,33,none
8916,3170,31,none
8917,3171,47,intermediate
8918,3171,37,none
8919,3171,44,intermediate
8920,3172,32,none
8921,3172,34,none
8922,3172,35,none
8923,3173,37,none
8924,3173,44,none
8925,3173,38,none
8926,3174,124,beginner
8927,3174,127,intermediate
8928,3174,126,beginner
8929,3175,127,none
8930,3175,124,beginner
8931,3175,126,beginner
8932,3176,102,beginner
8933,3176,97,none
8934,3176,96,none
8935,3177,22,intermediate
8936,3177,23,none
8937,3178,33,none
8938,3178,32,advanced
8939,3178,31,advanced
8940,3179,45,advanced
8941,3179,38,beginner
8942,3179,44,beginner
8943,3180,37,intermediate
8944,3180,38,intermediate
8945,3180,44,beginner
8946,3181,38,none
8947,3181,44,none
8948,3181,45,none
8949,3182,8,beginner
8950,3182,5,beginner
8951,3182,6,beginner
8952,3183,8,beginner
8953,3183,5,beginner
8954,3183,6,none
8955,3184,8,none
8956,3184,5,none
8957,3184,6,none
8958,3185,38,none
8959,3185,36,intermediate
8960,3185,44,beginner
8961,3186,24,none
8962,3186,26,intermediate
8963,3186,23,beginner
8964,3187,25,none
8965,3187,26,beginner
8966,3187,24,beginner
8967,3188,10,intermediate
8968,3188,21,none
8969,3188,14,beginner
8970,3189,24,none
8971,3189,23,intermediate
8972,3189,26,intermediate
8973,3190,51,beginner
8974,3190,54,beginner
8975,3191,7,intermediate
8976,3191,5,beginner
8977,3191,1,beginner
8978,3192,29,beginner
8979,3192,32,beginner
8980,3193,5,beginner
8981,3193,1,none
8982,3193,3,intermediate
8983,3194,29,intermediate
8984,3194,32,intermediate
8985,3195,3,none
8986,3195,1,intermediate
8987,3195,5,none
8988,3196,53,intermediate
8989,3196,48,none
8990,3196,54,beginner
8991,3197,121,intermediate
8992,3197,123,beginner
8993,3197,122,none
8994,3198,123,beginner
8995,3198,122,beginner
8996,3198,121,none
8997,3199,113,none
8998,3199,114,beginner
8999,3199,110,beginner
9000,3200,114,beginner
9001,3200,110,none
9002,3200,113,advanced
9003,4,1,intermediate
9004,5,1,intermediate
9005,38,48,intermediate
9006,248,7,intermediate
9007,264,66,intermediate
9008,347,3,intermediate
9009,459,25,intermediate
9010,477,81,intermediate
9011,508,1,intermediate
9012,518,1,intermediate
9013,530,108,intermediate
9014,617,104,intermediate
9015,645,104,intermediate
9016,658,6,intermediate
9017,727,37,intermediate
9018,844,76,intermediate
9019,846,79,intermediate
9020,873,121,intermediate
9021,874,118,intermediate
9022,879,122,intermediate
9023,967,48,intermediate
9024,18,65,beginner
9025,19,68,beginner
9026,24,65,beginner
9027,37,48,beginner
9028,61,2,beginner
9029,64,96,beginner
9030,127,138,beginner
9031,130,138,beginner
9032,180,1,beginner
9033,184,130,beginner
9034,202,144,beginner
9035,265,65,beginner
9036,279,116,beginner
9037,321,96,beginner
9038,372,37,beginner
9039,380,111,beginner
9040,389,116,beginner
9041,461,32,beginner
9042,478,64,beginner
9043,479,64,beginner
9044,509,1,beginner
9045,523,33,beginner
9046,524,33,beginner
9047,546,32,beginner
9048,564,37,beginner
9049,576,1,beginner
9050,579,1,beginner
9051,648,136,beginner
9052,659,1,beginner
9053,690,9,beginner
9054,968,2,beginner
9055,985,1,beginner
9056,988,32,beginner
9057,1029,32,beginner
9058,1034,58,beginner
9059,1036,89,beginner
9060,1069,106,beginner
9061,1071,106,beginner
9062,1072,106,beginner
9063,1074,33,beginner
9064,1076,33,beginner
9065,1090,33,beginner
9066,1119,108,beginner
9067,1131,65,beginner
9068,1134,36,beginner
9069,1143,66,beginner
9070,1147,64,beginner
