CommentId,ProgramId,UserId,CommentText,CreatedAt,IsDeleted
3075,1063,2835,Interesting approach to teaching this topic.,2024-10-14 13:00:00,no
3076,140,4630,Is this suitable for intermediate level?,2024-04-03 01:00:00,no
3077,66,2466,What tools or technologies will we use?,2025-01-29 08:00:00,no
3078,2366,1531,How will the sessions be structured?,2025-11-08 20:00:00,no
3079,1576,2049,"Thanks for offering this, it means a lot!",2025-04-14 07:00:00,no
3080,989,5199,"Bookmarked this, will apply soon!",2025-08-14 14:00:00,no
3081,642,3290,This looks exactly like what I need!,2025-12-17 23:00:00,no
3082,1899,4638,Interesting approach to teaching this topic.,2025-11-26 06:00:00,no
3083,2972,1704,I've been looking for this kind of mentorship.,2025-07-28 02:00:00,no
3084,3147,4036,Is there a community of mentees I can connect with?,2024-10-14 18:00:00,no
3085,459,5397,How do you measure progress during the mentorship?,2024-05-05 05:00:00,no
3086,2503,2249,What's the expected time commitment per week?,2025-11-04 20:00:00,no
3087,2533,3360,Can you tell me more about the learning path?,2024-06-21 21:00:00,no
3088,2671,2772,Can the schedule be flexible?,2025-09-07 10:00:00,no
3089,2335,2018,I'm very excited about this opportunity.,2024-10-12 22:00:00,no
3090,38,4576,How flexible is the mentorship timeline?,2024-09-18 04:00:00,no
3091,1287,4082,How flexible is the mentorship timeline?,2025-05-15 23:00:00,no
3092,1978,3563,Will there be any real-world project work?,2025-05-27 09:00:00,no
3093,2405,3636,I've been looking for this kind of mentorship.,2025-10-01 10:00:00,no
3094,1546,4808,How do you measure progress during the mentorship?,2025-06-02 16:00:00,no
3095,2808,1661,How often do the sessions take place?,2025-05-23 13:00:00,no
3096,2616,3037,Will there be any hands-on projects?,2025-11-03 09:00:00,no
3097,1056,5102,Looking forward to growing my skills in this area.,2025-12-10 09:00:00,no
3098,1414,1777,I'm very excited about this opportunity.,2025-10-17 13:00:00,no
3099,1345,2064,Looking forward to growing my skills in this area.,2025-07-23 09:00:00,no
3100,1662,5383,"Bookmarked this, will apply soon!",2024-07-11 19:00:00,no
3101,645,4690,How do you measure progress during the mentorship?,2025-03-13 21:00:00,no
3102,133,3877,Really excited to see this opportunity!,2024-08-27 00:00:00,no
3103,23,4764,I've been looking for this kind of mentorship.,2025-03-28 22:00:00,no
3104,645,4847,What resources will be provided during mentorship?,2025-03-31 14:00:00,no
3105,311,3775,"Thanks for offering this, it means a lot!",2025-07-30 20:00:00,no
3106,811,1967,Looking forward to growing my skills in this area.,2025-11-29 19:00:00,no
3107,2640,5054,Will there be any hands-on projects?,2025-05-17 08:00:00,no
3108,396,5144,I've been looking for this kind of mentorship.,2025-06-24 07:00:00,no
3109,1563,4841,How flexible is the mentorship timeline?,2025-07-19 07:00:00,no
3110,754,4443,"Thanks for offering this, it means a lot!",2025-04-23 02:00:00,no
3111,3053,5085,This seems like a solid learning path.,2025-12-04 01:00:00,no
3112,1185,5196,How do you measure progress during the mentorship?,2024-09-12 00:00:00,no
3113,2159,3982,This looks exactly like what I need!,2025-11-02 17:00:00,no
3114,77,3310,Is this suitable for intermediate level?,2025-01-26 16:00:00,no
3115,530,3493,Is this suitable for intermediate level?,2025-10-03 05:00:00,no
3116,1713,2560,What's the expected time commitment per week?,2025-07-31 01:00:00,no
3117,3035,4532,How do you measure progress during the mentorship?,2025-08-10 01:00:00,no
3118,1923,5115,This seems like a solid learning path.,2025-05-21 18:00:00,no
3119,102,3437,Will there be any hands-on projects?,2025-09-09 05:00:00,no
3120,2833,2159,Is this suitable for intermediate level?,2025-04-27 00:00:00,no
3121,396,4715,How often do the sessions take place?,2025-06-14 14:00:00,no
3122,56,2660,I've been looking for this kind of mentorship.,2025-12-01 00:00:00,no
3123,2692,5202,Do you accept mentees from different time zones?,2025-07-09 10:13:13,no
3124,2926,1847,I've been looking for this kind of mentorship.,2025-06-22 17:00:00,no
3125,1811,5021,"Bookmarked this, will apply soon!",2025-01-05 12:00:00,no
3126,1192,3206,Does this cover advanced topics as well?,2024-07-18 11:00:00,no
3127,2774,4448,This seems like a solid learning path.,2025-11-29 09:00:00,no
3128,2907,2619,Do you accept mentees from different time zones?,2025-07-20 14:00:00,no
3129,727,3856,Looking forward to growing my skills in this area.,2025-06-21 15:00:00,no
3130,2809,4792,Really excited to see this opportunity!,2025-05-27 19:00:00,no
3131,2035,3857,This aligns perfectly with my career goals.,2025-07-23 19:00:00,no
3132,727,1762,Can the schedule be flexible?,2025-06-09 17:39:59,no
3133,1597,5293,How flexible is the mentorship timeline?,2025-02-10 13:00:00,no
3134,2914,2082,Can you tell me more about the learning path?,2025-08-29 00:00:00,no
3135,645,3691,What tools or technologies will we use?,2025-03-13 01:00:00,no
3136,993,5277,How often do the sessions take place?,2025-09-06 02:00:00,no
3137,933,4588,Can the schedule be flexible?,2025-08-24 12:00:00,no
3138,2094,1767,How flexible is the mentorship timeline?,2025-12-13 23:00:00,no
3139,440,1573,I'm very excited about this opportunity.,2024-07-09 03:00:00,no
3140,1960,1952,Are there any group activities or just 1-on-1?,2025-09-03 04:00:00,no
3141,2225,2372,Do I need any prerequisites before joining?,2025-09-27 14:00:00,no
3142,248,4642,Does this cover advanced topics as well?,2025-05-30 03:00:00,no
3143,581,4034,Really excited to see this opportunity!,2025-06-24 09:00:00,no
3144,187,3585,How often do the sessions take place?,2025-05-01 23:00:00,no
3145,1101,2199,How will the sessions be structured?,2025-09-11 14:00:00,no
3146,844,5432,Do you accept mentees from different time zones?,2025-10-21 01:00:00,no
3147,2330,4617,Do you accept mentees from different time zones?,2025-03-16 08:00:00,no
3148,2046,3258,How do you measure progress during the mentorship?,2025-04-05 12:00:00,no
3149,421,3091,I'm very excited about this opportunity.,2025-10-31 13:00:00,no
3150,719,3422,Do I need any prerequisites before joining?,2025-07-21 07:00:00,no
3151,1172,3260,This aligns perfectly with my career goals.,2024-10-04 13:00:00,no
3152,1408,2633,Interesting approach to teaching this topic.,2025-11-15 19:00:00,no
3153,471,4911,Will there be any hands-on projects?,2025-04-06 03:00:00,no
3154,844,5422,Looking forward to growing my skills in this area.,2025-09-22 15:00:00,no
3155,1370,3667,What resources will be provided during mentorship?,2024-07-06 02:00:00,no
3156,2758,5318,How flexible is the mentorship timeline?,2025-08-10 13:00:00,no
3157,2197,5259,I'm very excited about this opportunity.,2025-10-03 18:00:00,no
3158,2046,4681,Are there any group activities or just 1-on-1?,2025-05-12 23:00:00,no
3159,645,2565,Looking forward to growing my skills in this area.,2025-03-30 19:00:00,no
3160,956,3253,Does this cover advanced topics as well?,2025-06-06 09:04:48,no
3161,1712,2333,This seems like a solid learning path.,2024-09-11 23:00:00,no
3162,1694,2693,Can you tell me more about the learning path?,2025-09-16 15:00:00,no
3163,645,3854,How flexible is the mentorship timeline?,2025-05-27 15:00:00,no
3164,956,3374,Do you accept mentees from different time zones?,2025-08-04 08:00:00,no
3165,1189,4628,"Thanks for offering this, it means a lot!",2025-05-11 18:00:00,no
3166,3103,4152,"Thanks for offering this, it means a lot!",2025-07-21 01:00:00,no
3167,2017,2658,"This sounds amazing, looking forward to it!",2025-09-07 09:00:00,no
3168,1192,4530,This looks exactly like what I need!,2024-07-07 04:00:00,no
3169,454,3081,"This sounds amazing, looking forward to it!",2025-09-20 04:00:00,no
3170,779,4454,Will there be any real-world project work?,2025-05-31 14:00:00,no
3171,1651,5466,Do you accept mentees from different time zones?,2025-10-22 06:00:00,no
3172,2344,3932,How many mentees are you currently accepting?,2024-12-31 05:00:00,no
3173,705,3229,What resources will be provided during mentorship?,2024-04-09 16:00:00,no
3174,530,4895,Love the focus on practical skills here.,2025-11-03 17:00:00,no
3175,1369,2203,How will the sessions be structured?,2025-10-11 18:00:00,no
3176,459,2885,Are there any group activities or just 1-on-1?,2024-06-11 09:00:00,no
3177,2098,2842,Can you share what past mentees have achieved?,2024-12-14 23:00:00,no
3178,1851,1802,Are there any group activities or just 1-on-1?,2025-08-09 18:28:36,no
3179,645,2787,This seems like a solid learning path.,2025-04-05 09:00:00,no
3180,1369,4804,How will the sessions be structured?,2025-08-23 07:00:00,no
3181,1784,3963,Can you tell me more about the learning path?,2025-07-10 04:00:00,no
3182,2272,3674,Do you accept mentees from different time zones?,2025-10-03 13:00:00,no
3183,3015,5295,"This sounds amazing, looking forward to it!",2025-08-20 21:00:00,no
3184,967,2959,This looks exactly like what I need!,2025-04-05 19:00:00,no
3185,1750,5268,Do you accept mentees from different time zones?,2025-10-24 08:00:00,no
3186,2204,5358,This looks exactly like what I need!,2025-01-15 01:00:00,no
3187,3088,2488,Will there be any hands-on projects?,2025-06-20 15:00:00,no
3188,675,2391,How do you measure progress during the mentorship?,2025-11-26 14:00:00,no
3189,897,1537,Does this cover advanced topics as well?,2025-10-22 17:00:00,no
3190,2264,2757,This seems like a solid learning path.,2025-09-10 20:00:00,no
3191,675,4992,I'm very excited about this opportunity.,2025-10-30 18:00:00,no
3192,43,4635,What's the expected time commitment per week?,2025-09-05 23:00:00,no
3193,3039,5089,This looks exactly like what I need!,2025-07-31 21:00:00,no
3194,2580,3492,"Would love to join, what's the next step?",2025-03-13 20:00:00,no
3195,553,2262,"This sounds amazing, looking forward to it!",2025-11-04 10:00:00,no
3196,140,4424,Love the focus on practical skills here.,2024-06-02 07:00:00,no
3197,43,1867,What's the best way to prepare before starting?,2025-10-12 23:00:00,no
3198,1039,3561,How flexible is the mentorship timeline?,2025-10-05 19:00:00,no
3199,1264,1693,Can the schedule be flexible?,2025-09-02 06:00:00,no
3200,140,2860,Can the schedule be flexible?,2024-03-25 20:00:00,no
3201,2542,4561,Love the focus on practical skills here.,2024-06-29 02:00:00,no
3202,1127,1580,This seems like a solid learning path.,2025-09-25 16:00:00,no
3203,1969,4784,Will there be any hands-on projects?,2024-09-02 02:00:00,no
3204,2429,2145,How flexible is the mentorship timeline?,2025-11-27 02:00:00,no
3205,1603,2304,What's the best way to prepare before starting?,2025-10-02 03:00:00,no
3206,2607,3435,Can the schedule be flexible?,2025-06-03 21:00:00,no
3207,221,4645,"Great mentorship opportunity, very interested.",2024-06-17 13:00:00,no
3208,2035,3021,I've been looking for this kind of mentorship.,2025-08-12 01:00:00,no
3209,532,1648,This looks exactly like what I need!,2025-10-14 06:00:00,no
3210,109,3766,Can the schedule be flexible?,2025-07-25 16:00:00,no
3211,405,4438,This looks exactly like what I need!,2025-06-20 03:00:00,no
3212,2926,5012,Looking forward to growing my skills in this area.,2025-09-11 00:00:00,no
3213,1469,5103,I've been looking for this kind of mentorship.,2025-08-13 22:00:00,no
3214,831,4932,How will the sessions be structured?,2025-08-01 03:00:00,no
3215,747,1820,Is there a community of mentees I can connect with?,2025-07-06 19:00:00,no
3216,2046,3659,Really excited to see this opportunity!,2025-03-14 15:00:00,no
3217,530,2316,Really excited to see this opportunity!,2025-10-04 12:00:00,no
3218,3175,2984,Will there be any real-world project work?,2025-10-10 23:00:00,no
3219,342,4781,I'm very excited about this opportunity.,2025-01-17 20:00:00,no
3220,482,3363,Will there be any hands-on projects?,2025-12-10 05:00:00,no
3221,1308,4465,"Would love to join, what's the next step?",2025-09-30 08:00:00,no
3222,1869,2668,How flexible is the mentorship timeline?,2024-12-27 11:00:00,no
3223,405,3358,I've been looking for this kind of mentorship.,2025-06-11 12:00:00,no
3224,1340,3464,Love the focus on practical skills here.,2024-12-14 01:00:00,no
3225,2181,4573,What's the best way to prepare before starting?,2024-12-07 23:00:00,no
3226,291,3843,"Bookmarked this, will apply soon!",2025-07-02 09:00:00,no
3227,2108,4625,I've been looking for this kind of mentorship.,2025-08-31 04:00:00,no
3228,2817,2870,Love the focus on practical skills here.,2024-10-29 02:00:00,no
3229,2069,2976,Are there any group activities or just 1-on-1?,2024-08-03 00:00:00,no
3230,360,4881,How flexible is the mentorship timeline?,2024-06-20 02:00:00,no
3231,322,1593,Love the focus on practical skills here.,2024-09-10 04:00:00,no
3232,2159,1944,Can you share what past mentees have achieved?,2025-10-24 15:00:00,no
3233,322,4868,Can you tell me more about the learning path?,2024-10-14 23:00:00,no
3234,2936,2102,How many mentees are you currently accepting?,2025-11-11 09:00:00,no
3235,2253,4997,This looks exactly like what I need!,2025-09-29 09:00:00,no
3236,1043,2835,This looks exactly like what I need!,2025-12-17 00:00:00,no
3237,2822,3819,How often do the sessions take place?,2025-03-12 20:00:00,no
3238,2264,4840,How often do the sessions take place?,2025-09-13 11:00:00,no
3239,3020,4328,Does this cover advanced topics as well?,2025-12-02 15:00:00,no
3240,1185,1728,Do I need any prerequisites before joining?,2024-10-18 15:00:00,no
3241,645,4078,"Would love to join, what's the next step?",2025-03-29 00:00:00,no
3242,1896,4040,This looks exactly like what I need!,2025-10-01 08:00:00,no
3243,1930,4441,Is there a community of mentees I can connect with?,2025-06-28 08:00:00,no
3244,530,4213,Does this cover advanced topics as well?,2025-09-26 22:00:00,no
3245,685,5175,What tools or technologies will we use?,2025-09-14 09:00:00,no
3246,2862,4277,What tools or technologies will we use?,2025-10-24 06:00:00,no
3247,488,2531,Are there any group activities or just 1-on-1?,2025-06-11 07:00:00,no
3248,2296,3722,Do you accept mentees from different time zones?,2025-05-18 04:00:00,no
3249,1152,4008,"Great mentorship opportunity, very interested.",2025-07-15 13:00:00,no
3250,2505,2520,Really excited to see this opportunity!,2025-11-15 00:00:00,no
3251,2610,4299,What's the best way to prepare before starting?,2025-03-28 00:00:00,no
3252,2833,2650,"Would love to join, what's the next step?",2025-05-29 16:00:00,no
3253,439,3061,I'd love to learn more about this topic.,2026-01-01 13:00:00,no
3254,2037,4293,What's the expected time commitment per week?,2025-11-04 07:00:00,no
3255,1576,4721,Are there any group activities or just 1-on-1?,2025-06-18 06:00:00,no
3256,2763,3201,"Thanks for offering this, it means a lot!",2025-11-14 21:00:00,no
3257,2177,2057,Does this cover advanced topics as well?,2025-08-10 18:00:00,no
3258,1712,5112,Does this cover advanced topics as well?,2025-05-14 01:18:34,no
3259,2148,3836,I've been looking for this kind of mentorship.,2024-11-04 13:00:00,no
3260,2258,4382,What's the best way to prepare before starting?,2025-07-06 09:00:00,no
